General_Release date,General_Battery capacity (mAh),General_Removable battery,Display_Refresh Rate,Display_Screen size (inches),Hardware_RAM,Hardware_Internal storage,Hardware_Expandable storage,Connectivity_NFC,camera_1_megapixel,camera_2_megapixel,camera_3_megapixel,camera_4_megapixel,camera_5_megapixel,num_cameras,front_camera_1_megapixel,front_camera_2_megapixel,num_front_cameras,Network_SIM_1,Network_SIM_2,General_Price in India
2015.0,2500.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,9,0,1,4G,4G,8999.0
2015.0,3120.0,Yes,60,5.7,1.0,8.0,Yes,Yes,13,0,0,0,0,1,5,0,1,Unknown,Unknown,12999.0
2015.0,5000.0,No,60,5.9,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2015.0,2500.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2015.0,2000.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2015.0,2200.0,No,60,4.5,1.5,8.0,Yes,Yes,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2015.0,2100.0,No,60,3.1,2.0,64.0,Yes,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,99999.0
2015.0,5000.0,Yes,60,3.5,0.25,0.5,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,2499.0
2015.0,1500.0,Yes,60,4.0,1.0,8.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,1994.0
2015.0,2500.0,No,60,5.0,1.0,8.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2015.0,1500.0,Yes,60,4.0,0.5,4.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,2699.0
2015.0,2840.0,No,60,5.0,2.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2015.0,2200.0,Yes,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2015.0,3050.0,Yes,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13990.0
2015.0,2930.0,No,60,5.2,3.0,32.0,Yes,Yes,7,0,0,0,0,1,1,0,1,Unknown,Unknown,13515.865397100195
2015.0,1700.0,Yes,60,4.0,1.0,4.0,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,5830.0
2015.0,3000.0,No,60,4.5,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,3999.0
2015.0,2500.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,4999.0
2015.0,2000.0,Yes,60,5.0,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,3588.0
2015.0,2300.0,Yes,60,5.0,0.5,4.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2015.0,2000.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,5598.0
2016.0,2500.0,No,60,5.5,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2016.0,3400.0,No,60,6.33,4.0,32.0,No,No,21,0,0,0,0,1,0,0,1,4G,4G,13515.865397100195
2016.0,4100.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,1600.0,No,60,2.4,0.03125,0.03125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,1449.0
2016.0,3000.0,Yes,60,5.7,1.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,9994.0
2016.0,5000.0,Yes,60,3.5,0.25,0.5,Yes,No,3,0,0,0,0,1,3,0,1,4G,4G,1849.0
2016.0,5000.0,Yes,60,4.0,0.5,4.0,Yes,No,5,0,0,0,0,1,3,0,1,4G,4G,2799.0
2016.0,4000.0,Yes,60,5.0,2.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2800.0,No,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2000.0,Yes,60,5.0,1.0,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,Unknown,Unknown,14999.0
2016.0,2100.0,Yes,60,2.4,0.03125,0.03125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,1099.0
2016.0,3050.0,No,60,5.7,3.0,32.0,Yes,No,16,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,3610.0,No,60,6.0,0.0029296875,32.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.5,4.0,64.0,Yes,No,20,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,2525.0,No,60,5.0,3.0,16.0,No,No,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,2200.0,Yes,60,5.0,1.5,8.0,Yes,No,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2500.0,Yes,60,5.0,1.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,4888.0
2016.0,2500.0,No,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,No,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2700.0,No,60,5.0,3.0,32.0,Yes,Yes,23,0,0,0,0,1,13,0,1,Unknown,Unknown,13515.865397100195
2016.0,2700.0,No,60,5.0,3.0,32.0,Yes,Yes,23,0,0,0,0,1,13,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.5,4.0,64.0,No,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3200.0,Yes,60,4.7,2.0,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3200.0,Yes,60,4.7,2.0,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3260.0,No,60,5.0,3.0,64.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3600.0,No,60,5.43,6.0,128.0,No,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,1100.0,Yes,60,2.4,0.03125,0.03125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,1649.0
2016.0,1900.0,Yes,60,2.4,0.03125,0.03125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,899.0
2016.0,2850.0,No,60,5.5,4.0,64.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2016.0,4120.0,No,60,6.0,4.0,64.0,Yes,No,16,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2016.0,2500.0,Yes,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,5449.0
2016.0,2530.0,No,60,4.2,4.0,64.0,Yes,No,16,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2400.0,No,60,5.2,4.0,64.0,No,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.7,4.0,64.0,No,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,2200.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,9999.0
2016.0,3400.0,No,60,5.5,4.0,64.0,Yes,No,12,0,0,0,0,1,0,0,1,Unknown,Unknown,47900.0
2016.0,2300.0,Yes,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,3700.0
2016.0,3300.0,Yes,60,6.0,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,5790.0
2016.0,3000.0,Yes,60,5.5,4.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,7499.0
2016.0,2300.0,Yes,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,5390.0
2016.0,2100.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,2200.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,2840.0,No,60,5.0,2.0,16.0,Yes,Yes,13,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2016.0,3000.0,No,60,5.2,3.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,2840.0,No,60,5.0,2.0,16.0,Yes,Yes,13,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2016.0,2920.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,5999.0
2016.0,3080.0,No,60,5.5,4.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,3500.0,No,60,5.7,4.0,32.0,Yes,Yes,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,1725.0,Yes,60,4.5,1.0,8.0,Yes,No,3,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,1200.0,Yes,60,3.5,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,13515.865397100195
2016.0,2000.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,4999.0
2016.0,2840.0,No,60,5.2,2.0,16.0,Yes,Yes,13,0,0,0,0,1,0,0,1,Unknown,Unknown,15349.0
2016.0,2300.0,Yes,60,4.93,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,4040.0,No,60,5.5,4.0,128.0,No,Yes,8,0,0,0,0,1,8,0,1,Unknown,Unknown,7999.0
2016.0,2150.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,9999.0
2016.0,3075.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,No,60,5.5,3.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,5888.0
2016.0,2000.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,2999.0
2016.0,4100.0,No,60,5.0,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,1300.0,Yes,60,4.0,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,2499.0
2016.0,2800.0,Yes,60,5.5,2.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2100.0,Yes,60,5.0,1.5,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,Yes,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,5000.0,No,60,6.0,3.0,64.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,2499.0
2016.0,1900.0,Yes,60,4.3,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2016.0,2800.0,No,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2450.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3400.0,No,60,6.0,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2700.0,No,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,6990.0
2016.0,3060.0,No,60,5.5,3.0,32.0,No,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2960.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3900.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,7348.0
2016.0,2700.0,No,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,3690.0
2016.0,2000.0,Yes,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,4990.0
2016.0,3340.0,No,60,5.5,3.0,32.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,4080.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2100.0,No,60,5.0,3.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3020.0,No,60,5.0,3.0,32.0,Yes,No,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,4000.0,No,60,5.5,3.0,32.0,Yes,No,16,0,0,0,0,1,8,0,1,4G,4G,34900.0
2016.0,2705.0,No,60,5.2,3.0,32.0,Yes,Yes,16,0,0,0,0,1,8,0,1,4G,4G,23900.0
2016.0,3000.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2000.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,4100.0,No,60,6.0,3.0,64.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.5,3.0,32.0,Yes,No,20,0,0,0,0,1,13,0,1,4G,4G,12900.0
2016.0,4070.0,No,60,5.5,4.0,32.0,No,Yes,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,4100.0,No,60,5.0,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,6499.0
2016.0,1750.0,No,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2016.0,2100.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,3990.0
2016.0,3000.0,Yes,60,5.0,3.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,7990.0
2016.0,4100.0,No,60,5.0,3.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.2,2.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2017.0,3070.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,6198.0
2016.0,3000.0,No,60,5.5,4.0,64.0,Yes,No,21,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,1800.0,No,60,3.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2016.0,4000.0,No,60,5.5,6.0,256.0,No,Yes,20,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,4000.0,No,60,5.5,4.0,64.0,Yes,No,20,0,0,0,0,1,8,0,1,4G,4G,49990.0
2016.0,2200.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,4060.0,No,60,5.5,3.0,32.0,No,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3200.0,No,60,5.5,3.0,32.0,No,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3020.0,No,60,5.0,3.0,32.0,No,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2900.0,No,60,5.09,4.0,64.0,No,No,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,4070.0,No,60,5.5,4.0,32.0,No,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,2100.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2016.0,7000.0,No,60,5.7,6.0,128.0,No,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,2350.0,No,60,4.7,2.0,16.0,Yes,Yes,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,2050.0,Yes,60,4.5,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,7550.0
2017.0,2730.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.0,3.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.5,3.0,32.0,Yes,Yes,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,1100.0,Yes,60,2.4,0.03125,0.03125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,1649.0
2016.0,1900.0,Yes,60,2.4,0.03125,0.03125,Yes,No,3,0,0,0,0,1,0,0,1,4G,4G,899.0
2016.0,2850.0,No,60,5.5,4.0,64.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2016.0,4120.0,No,60,6.0,4.0,64.0,Yes,No,16,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2016.0,2500.0,Yes,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,5449.0
2016.0,2530.0,No,60,4.2,4.0,64.0,Yes,No,16,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2400.0,No,60,5.2,4.0,64.0,No,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,3000.0,No,60,5.7,4.0,64.0,No,No,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2016.0,2200.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,9999.0
2016.0,3400.0,No,60,5.5,4.0,64.0,Yes,No,12,0,0,0,0,1,0,0,1,Unknown,Unknown,47900.0
2016.0,2300.0,Yes,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,3700.0
2017.0,4000.0,No,60,5.5,4.0,32.0,Yes,Yes,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3350.0,No,60,5.15,6.0,64.0,No,Yes,12,12,0,0,0,2,8,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.5,3.0,32.0,Yes,No,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3160.0,No,60,5.3,4.0,64.0,No,No,6,0,0,0,0,1,3,0,1,Unknown,Unknown,13515.865397100195
2017.0,3990.0,No,60,6.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,950.0,No,60,2.45,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,3400.0,No,60,6.0,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,2200.0,No,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.2,2.0,16.0,Yes,No,12,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,4100.0,No,60,5.2,2.0,32.0,Yes,Yes,16,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,3000.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3450.0,No,60,5.5,6.0,64.0,No,No,16,0,0,0,0,1,20,0,1,Unknown,Unknown,13515.865397100195
2017.0,3700.0,No,60,5.5,4.0,64.0,No,No,13,0,0,0,0,1,16,0,1,Unknown,Unknown,13515.865397100195
2017.0,3100.0,No,60,5.2,4.0,32.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,4.7,3.0,32.0,No,Yes,16,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,3040.0,No,60,5.71,4.0,128.0,No,Yes,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2017.0,3200.0,No,60,5.5,6.0,64.0,No,Yes,12,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,4500.0,No,60,5.5,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2017.0,3000.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,13515.865397100195
2017.0,3600.0,Yes,60,5.5,3.0,16.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,13515.865397100195
2016.0,2150.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,9999.0
2016.0,3075.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,No,60,5.5,3.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,5888.0
2016.0,2000.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,2999.0
2016.0,4100.0,No,60,5.0,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,1300.0,Yes,60,4.0,0.5,4.0,Yes,No,2,0,0,0,0,1,3,0,1,4G,4G,2499.0
2016.0,2800.0,Yes,60,5.5,2.0,16.0,Yes,Yes,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2100.0,Yes,60,5.0,1.5,16.0,Yes,Yes,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3000.0,Yes,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,5000.0,No,60,6.0,3.0,64.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2500.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,Unknown,Unknown,2499.0
2016.0,1900.0,Yes,60,4.3,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2016.0,2800.0,No,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,2450.0,No,60,5.2,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2016.0,3400.0,No,60,6.0,2.0,32.0,Yes,No,13,0,0,0,0,1,5,0,1,Unknown,Unknown,13515.865397100195
2016.0,2700.0,No,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,6990.0
2016.0,3060.0,No,60,5.5,3.0,32.0,No,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,5000.0,No,60,4.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,5000.0,No,60,5.0,1.0,8.0,Yes,No,5,0,0,0,0,1,2,0,1,Unknown,Unknown,13515.865397100195
2017.0,3000.0,No,60,4.7,1.0,16.0,No,No,0,0,0,0,0,1,0,0,1,Unknown,Unknown,13515.865397100195
2017.0,3000.0,No,60,5.5,4.0,32.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2850.0,No,60,5.2,3.0,32.0,Yes,No,12,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2017.0,2800.0,No,60,5.2,3.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,6.0,3.0,32.0,Yes,No,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,5000.0,No,60,5.5,4.0,64.0,Yes,No,13,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,2000.0,No,60,4.0,2.0,16.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,3599.0
2017.0,3020.0,No,60,5.0,2.0,16.0,Yes,No,8,0,0,0,0,1,5,0,1,4G,4G,13938.0
2017.0,3000.0,No,60,5.5,3.0,32.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,6249.0
2017.0,3245.0,No,60,6.01,4.0,64.0,Yes,No,12,0,0,0,0,1,12,0,1,4G,4G,13515.865397100195
2017.0,3905.0,No,60,6.43,4.0,64.0,Yes,No,12,0,0,0,0,1,12,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.0,3.0,32.0,Yes,No,16,0,0,0,0,1,13,0,1,4G,4G,4649.0
2017.0,4000.0,No,60,6.01,6.0,64.0,Yes,Yes,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.5,2.0,16.0,Yes,No,13,0,0,0,0,1,13,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.2,3.0,32.0,Yes,No,13,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3020.0,No,60,5.0,2.0,16.0,Yes,No,13,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.0,1.0,16.0,Yes,No,5,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,6.0,6.0,128.0,No,Yes,20,0,0,0,0,1,8,0,1,4G,4G,5499.0
2017.0,2000.0,Yes,60,2.4,0.5,4.0,Yes,No,4,0,0,0,0,1,3,0,1,4G,4G,1815.0
2017.0,3000.0,No,60,5.2,4.0,64.0,Yes,Yes,16,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,2300.0,Yes,60,5.0,1.0,8.0,Yes,No,8,0,0,0,0,1,2,0,1,4G,4G,13515.865397100195
2017.0,3600.0,No,60,6.01,6.0,64.0,Yes,Yes,16,0,0,0,0,1,20,0,1,4G,4G,13515.865397100195
2017.0,5000.0,No,60,6.43,6.0,128.0,Yes,Unknown,16,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,6.01,4.0,64.0,Yes,No,16,0,0,0,0,1,16,0,1,4G,4G,13515.865397100195
2017.0,4000.0,No,60,5.5,2.0,32.0,Yes,Unknown,8,0,0,0,0,1,8,0,1,4G,4G,13515.865397100195
2017.0,3000.0,No,60,5.5,4.0,64.0,Yes,Unknown,13,0,0,0,0,1,8,0,1,Unknown,Unknown,13515.865397100195
2017.0,2300.0,Unknown,60,4.2,6.0,64.0,Yes,Yes,12,0,0,0,0,1,5,0,1,4G,4G,13515.865397100195
2017.0,3000.0,Unknown,60,5.6,4.0,32.0,Yes,Yes,16,0,0,0,0,1,16,0,1,Unknown,Unknown,13515.865397100195
2017.0,3200.0,Unknown,60,6.0,4.0,64.0,Yes,Unknown,16,0,0,0,0,1,20,0,1,4G,4G,13515.865397100195
